Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Flow pressure, nPa
 4 SYM/H, nT

YYYY DOY HR MN      1       2     3     4 
2016 188  0  0 9999.99 99999.9 99.99    -3
2016 188  0  1 9999.99 99999.9 99.99    -3
2016 188  0  2 9999.99 99999.9 99.99    -3
2016 188  0  3 9999.99 99999.9 99.99    -3
2016 188  0  4 9999.99 99999.9 99.99    -3
2016 188  0  5 9999.99 99999.9 99.99    -3
2016 188  0  6 9999.99 99999.9 99.99    -3
2016 188  0  7 9999.99 99999.9 99.99    -3
2016 188  0  8 9999.99 99999.9 99.99    -3
2016 188  0  9 9999.99 99999.9 99.99    -3
2016 188  0 10 9999.99 99999.9 99.99    -3
2016 188  0 11 9999.99 99999.9 99.99    -3
2016 188  0 12 9999.99 99999.9 99.99    -3
2016 188  0 13 9999.99 99999.9 99.99    -3
2016 188  0 14 9999.99 99999.9 99.99    -3
2016 188  0 15 9999.99 99999.9 99.99    -3
2016 188  0 16 9999.99 99999.9 99.99    -3
2016 188  0 17 9999.99 99999.9 99.99    -3
2016 188  0 18 9999.99 99999.9 99.99    -3
2016 188  0 19 9999.99 99999.9 99.99    -3
2016 188  0 20 9999.99 99999.9 99.99    -3
2016 188  0 21 9999.99 99999.9 99.99    -3
2016 188  0 22 9999.99 99999.9 99.99    -3
2016 188  0 23 9999.99 99999.9 99.99    -3
2016 188  0 24 9999.99 99999.9 99.99    -3
2016 188  0 25 9999.99 99999.9 99.99    -3
2016 188  0 26 9999.99 99999.9 99.99    -3
2016 188  0 27 9999.99 99999.9 99.99    -3
2016 188  0 28 9999.99 99999.9 99.99    -3
2016 188  0 29 9999.99 99999.9 99.99    -3
2016 188  0 30 9999.99 99999.9 99.99    -3
2016 188  0 31 9999.99 99999.9 99.99    -3
2016 188  0 32 9999.99 99999.9 99.99    -4
2016 188  0 33 9999.99 99999.9 99.99    -3
2016 188  0 34 9999.99 99999.9 99.99    -3
2016 188  0 35 9999.99 99999.9 99.99    -4
2016 188  0 36 9999.99 99999.9 99.99    -3
2016 188  0 37 9999.99 99999.9 99.99    -4
2016 188  0 38 9999.99 99999.9 99.99    -4
2016 188  0 39 9999.99 99999.9 99.99    -4
2016 188  0 40 9999.99 99999.9 99.99    -4
2016 188  0 41 9999.99 99999.9 99.99    -4
2016 188  0 42 9999.99 99999.9 99.99    -4
2016 188  0 43 9999.99 99999.9 99.99    -4
2016 188  0 44 9999.99 99999.9 99.99    -4
2016 188  0 45 9999.99 99999.9 99.99    -4
2016 188  0 46 9999.99 99999.9 99.99    -4
2016 188  0 47 9999.99 99999.9 99.99    -4
2016 188  0 48 9999.99 99999.9 99.99    -4
2016 188  0 49 9999.99 99999.9 99.99    -4
2016 188  0 50 9999.99 99999.9 99.99    -4
2016 188  0 51 9999.99 99999.9 99.99    -5
2016 188  0 52 9999.99 99999.9 99.99    -5
2016 188  0 53 9999.99 99999.9 99.99    -4
2016 188  0 54 9999.99 99999.9 99.99    -4
2016 188  0 55 9999.99 99999.9 99.99    -4
2016 188  0 56 9999.99 99999.9 99.99    -4
2016 188  0 57 9999.99 99999.9 99.99    -5
2016 188  0 58 9999.99 99999.9 99.99    -4
2016 188  0 59 9999.99 99999.9 99.99    -4
2016 188  1  0 9999.99 99999.9 99.99    -4
2016 188  1  1 9999.99 99999.9 99.99    -4
2016 188  1  2 9999.99 99999.9 99.99    -4
2016 188  1  3 9999.99 99999.9 99.99    -4
2016 188  1  4 9999.99 99999.9 99.99    -4
2016 188  1  5 9999.99 99999.9 99.99    -4
2016 188  1  6 9999.99 99999.9 99.99    -4
2016 188  1  7 9999.99 99999.9 99.99    -4
2016 188  1  8 9999.99 99999.9 99.99    -4
2016 188  1  9 9999.99 99999.9 99.99    -4
2016 188  1 10 9999.99 99999.9 99.99    -4
2016 188  1 11 9999.99 99999.9 99.99    -4
2016 188  1 12 9999.99 99999.9 99.99    -4
2016 188  1 13 9999.99 99999.9 99.99    -4
2016 188  1 14 9999.99 99999.9 99.99    -4
2016 188  1 15 9999.99 99999.9 99.99    -4
2016 188  1 16 9999.99 99999.9 99.99    -4
2016 188  1 17 9999.99 99999.9 99.99    -4
2016 188  1 18 9999.99 99999.9 99.99    -4
2016 188  1 19 9999.99 99999.9 99.99    -4
2016 188  1 20 9999.99 99999.9 99.99    -5
2016 188  1 21 9999.99 99999.9 99.99    -5
2016 188  1 22 9999.99 99999.9 99.99    -5
2016 188  1 23 9999.99 99999.9 99.99    -5
2016 188  1 24 9999.99 99999.9 99.99    -5
2016 188  1 25 9999.99 99999.9 99.99    -5
2016 188  1 26 9999.99 99999.9 99.99    -6
2016 188  1 27 9999.99 99999.9 99.99    -5
2016 188  1 28 9999.99 99999.9 99.99    -5
2016 188  1 29 9999.99 99999.9 99.99    -5
2016 188  1 30 9999.99 99999.9 99.99    -6
2016 188  1 31 9999.99 99999.9 99.99    -6
2016 188  1 32 9999.99 99999.9 99.99    -5
2016 188  1 33 9999.99 99999.9 99.99    -5
2016 188  1 34 9999.99 99999.9 99.99    -5
2016 188  1 35 9999.99 99999.9 99.99    -5
2016 188  1 36 9999.99 99999.9 99.99    -5
2016 188  1 37 9999.99 99999.9 99.99    -6
2016 188  1 38 9999.99 99999.9 99.99    -6
2016 188  1 39 9999.99 99999.9 99.99    -6
2016 188  1 40 9999.99 99999.9 99.99    -6
2016 188  1 41 9999.99 99999.9 99.99    -6
2016 188  1 42 9999.99 99999.9 99.99    -6
2016 188  1 43 9999.99 99999.9 99.99    -6
2016 188  1 44 9999.99 99999.9 99.99    -6
2016 188  1 45 9999.99 99999.9 99.99    -7
2016 188  1 46 9999.99 99999.9 99.99    -7
2016 188  1 47 9999.99 99999.9 99.99    -7
2016 188  1 48 9999.99 99999.9 99.99    -7
2016 188  1 49 9999.99 99999.9 99.99    -6
2016 188  1 50 9999.99 99999.9 99.99    -6
2016 188  1 51 9999.99 99999.9 99.99    -6
2016 188  1 52 9999.99 99999.9 99.99    -6
2016 188  1 53 9999.99 99999.9 99.99    -6
2016 188  1 54 9999.99 99999.9 99.99    -6
2016 188  1 55 9999.99 99999.9 99.99    -6
2016 188  1 56 9999.99 99999.9 99.99    -5
2016 188  1 57 9999.99 99999.9 99.99    -5
2016 188  1 58 9999.99 99999.9 99.99    -5
2016 188  1 59 9999.99 99999.9 99.99    -5
2016 188  2  0 9999.99 99999.9 99.99    -5
2016 188  2  1 9999.99 99999.9 99.99    -4
2016 188  2  2 9999.99 99999.9 99.99    -4
2016 188  2  3 9999.99 99999.9 99.99    -4
2016 188  2  4 9999.99 99999.9 99.99    -4
2016 188  2  5 9999.99 99999.9 99.99    -4
2016 188  2  6 9999.99 99999.9 99.99    -3
2016 188  2  7 9999.99 99999.9 99.99    -3
2016 188  2  8 9999.99 99999.9 99.99    -3
2016 188  2  9 9999.99 99999.9 99.99    -3
2016 188  2 10 9999.99 99999.9 99.99    -3
2016 188  2 11 9999.99 99999.9 99.99    -3
2016 188  2 12 9999.99 99999.9 99.99    -3
2016 188  2 13 9999.99 99999.9 99.99    -3
2016 188  2 14 9999.99 99999.9 99.99    -3
2016 188  2 15 9999.99 99999.9 99.99    -3
2016 188  2 16 9999.99 99999.9 99.99    -2
2016 188  2 17 9999.99 99999.9 99.99    -2
2016 188  2 18 9999.99 99999.9 99.99    -3
2016 188  2 19 9999.99 99999.9 99.99    -3
2016 188  2 20 9999.99 99999.9 99.99    -3
2016 188  2 21 9999.99 99999.9 99.99    -2
2016 188  2 22 9999.99 99999.9 99.99    -2
2016 188  2 23 9999.99 99999.9 99.99    -2
2016 188  2 24 9999.99 99999.9 99.99    -2
2016 188  2 25 9999.99 99999.9 99.99    -2
2016 188  2 26 9999.99 99999.9 99.99    -2
2016 188  2 27 9999.99 99999.9 99.99    -2
2016 188  2 28 9999.99 99999.9 99.99    -2
