Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Flow pressure, nPa
 4 SYM/H, nT

YYYY DOY HR MN      1       2     3     4 
2017   6  0  0   -3.80 99999.9 99.99   -32
2017   6  0  1   -2.78 99999.9 99.99   -33
2017   6  0  2   -2.47 99999.9 99.99   -33
2017   6  0  3   -2.40 99999.9 99.99   -32
2017   6  0  4 9999.99 99999.9 99.99   -32
2017   6  0  5   -2.65 99999.9 99.99   -32
2017   6  0  6   -1.43 99999.9 99.99   -32
2017   6  0  7   -2.84 99999.9 99.99   -32
2017   6  0  8   -2.84 99999.9 99.99   -32
2017   6  0  9   -2.10 99999.9 99.99   -32
2017   6  0 10    0.16 99999.9 99.99   -32
2017   6  0 11   -0.38 99999.9 99.99   -31
2017   6  0 12   -1.07 99999.9 99.99   -31
2017   6  0 13   -1.13 99999.9 99.99   -31
2017   6  0 14   -0.41 99999.9 99.99   -31
2017   6  0 15   -2.22 99999.9 99.99   -31
2017   6  0 16   -2.21 99999.9 99.99   -30
2017   6  0 17   -1.92 99999.9 99.99   -31
2017   6  0 18   -1.64 99999.9 99.99   -31
2017   6  0 19    0.07 99999.9 99.99   -31
2017   6  0 20    1.46 99999.9 99.99   -31
2017   6  0 21   -0.14 99999.9 99.99   -30
2017   6  0 22    0.21 99999.9 99.99   -29
2017   6  0 23    1.52 99999.9 99.99   -30
2017   6  0 24    1.20 99999.9 99.99   -30
2017   6  0 25   -0.70 99999.9 99.99   -29
2017   6  0 26   -2.42 99999.9 99.99   -29
2017   6  0 27   -2.51 99999.9 99.99   -29
2017   6  0 28   -2.86 99999.9 99.99   -29
2017   6  0 29   -2.44 99999.9 99.99   -30
2017   6  0 30   -2.12 99999.9 99.99   -30
2017   6  0 31   -4.22 99999.9 99.99   -31
2017   6  0 32   -3.30 99999.9 99.99   -32
2017   6  0 33   -2.27 99999.9 99.99   -31
2017   6  0 34   -0.71 99999.9 99.99   -31
2017   6  0 35   -1.14 99999.9 99.99   -29
2017   6  0 36   -3.42 99999.9 99.99   -29
2017   6  0 37   -3.07   725.7  2.79   -31
2017   6  0 38   -0.86   743.1  2.97   -31
2017   6  0 39   -2.43   732.6  2.58   -31
2017   6  0 40   -1.89   744.5  3.12   -31
2017   6  0 41   -2.34   743.4  2.88   -31
2017   6  0 42   -2.79   732.1  2.65   -31
2017   6  0 43   -3.04   732.1  2.65   -31
2017   6  0 44   -2.94   735.2  2.52   -31
2017   6  0 45   -3.70   731.5  2.62   -31
2017   6  0 46   -4.51   731.5  2.62   -31
2017   6  0 47   -4.58 99999.9 99.99   -31
2017   6  0 48   -3.49 99999.9 99.99   -31
2017   6  0 49   -3.39 99999.9 99.99   -31
2017   6  0 50   -2.05 99999.9 99.99   -31
2017   6  0 51   -2.85 99999.9 99.99   -31
2017   6  0 52   -2.68 99999.9 99.99   -32
2017   6  0 53   -2.78 99999.9 99.99   -32
2017   6  0 54   -2.91 99999.9 99.99   -32
2017   6  0 55   -1.24 99999.9 99.99   -32
2017   6  0 56   -0.79 99999.9 99.99   -32
2017   6  0 57   -2.60 99999.9 99.99   -32
2017   6  0 58   -3.51 99999.9 99.99   -31
2017   6  0 59   -2.42 99999.9 99.99   -31
2017   6  1  0   -3.33 99999.9 99.99   -31
2017   6  1  1   -3.66 99999.9 99.99   -31
2017   6  1  2   -2.21 99999.9 99.99   -31
2017   6  1  3   -2.01 99999.9 99.99   -31
2017   6  1  4   -2.38 99999.9 99.99   -32
2017   6  1  5   -1.98 99999.9 99.99   -31
2017   6  1  6   -1.43 99999.9 99.99   -29
2017   6  1  7   -1.24 99999.9 99.99   -29
2017   6  1  8    0.76   744.9  2.60   -31
2017   6  1  9    2.90   747.3  2.92   -31
2017   6  1 10    2.81   742.1  2.58   -31
2017   6  1 11    2.63   742.1  2.58   -31
2017   6  1 12    3.61 99999.9 99.99   -32
2017   6  1 13   -0.21   742.8  2.64   -31
2017   6  1 14   -0.03   721.6  2.40   -31
2017   6  1 15   -0.09   737.6  2.71   -32
2017   6  1 16    0.99   723.2  2.54   -32
2017   6  1 17    1.72   709.2  2.34   -32
2017   6  1 18   -0.63   707.8  2.45   -32
2017   6  1 19   -0.46   704.3  2.22   -32
2017   6  1 20   -1.10   717.3  2.78   -32
2017   6  1 21   -0.18   717.3  2.78   -32
2017   6  1 22    0.19   734.9  3.35   -31
2017   6  1 23    0.02   735.1  3.35   -32
2017   6  1 24   -0.79 99999.9 99.99   -32
2017   6  1 25   -0.15   724.2  2.30   -31
2017   6  1 26   -0.77   724.2  2.30   -31
2017   6  1 27   -1.74   728.6  3.17   -31
2017   6  1 28   -2.18   726.7  3.04   -31
2017   6  1 29   -2.45   721.3  2.63   -31
2017   6  1 30   -2.89   721.3  2.63   -31
2017   6  1 31   -3.98   723.7  2.58   -32
2017   6  1 32   -4.30   724.4  2.50   -32
2017   6  1 33   -4.37   726.3  2.23   -32
2017   6  1 34   -4.08 99999.9 99.99   -31
2017   6  1 35   -3.42   723.9  2.58   -30
2017   6  1 36   -3.14   723.9  2.58   -30
2017   6  1 37   -3.58   734.5  2.96   -30
2017   6  1 38   -3.87   734.5  2.96   -30
2017   6  1 39   -3.94 99999.9 99.99   -30
2017   6  1 40   -4.22 99999.9 99.99   -29
2017   6  1 41   -4.48 99999.9 99.99   -30
2017   6  1 42   -4.63 99999.9 99.99   -30
2017   6  1 43   -4.54 99999.9 99.99   -29
2017   6  1 44   -4.14 99999.9 99.99   -29
2017   6  1 45   -4.17 99999.9 99.99   -29
2017   6  1 46   -3.87 99999.9 99.99   -29
2017   6  1 47   -3.08 99999.9 99.99   -29
2017   6  1 48   -3.95 99999.9 99.99   -29
2017   6  1 49   -4.23 99999.9 99.99   -30
2017   6  1 50   -4.39 99999.9 99.99   -30
2017   6  1 51   -4.55 99999.9 99.99   -30
2017   6  1 52   -4.38 99999.9 99.99   -31
2017   6  1 53   -4.45 99999.9 99.99   -31
2017   6  1 54   -4.46 99999.9 99.99   -31
