Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Flow pressure, nPa
 4 SYM/H, nT

YYYY DOY HR MN      1       2     3     4 
2016 342  1 45   -1.26   325.7  1.75    -4
2016 342  1 46   -2.16   323.8  1.79    -4
2016 342  1 47   -2.47   323.8  1.79    -4
2016 342  1 48   -2.40   321.0  1.92    -4
2016 342  1 49   -2.49   321.0  1.92    -4
2016 342  1 50   -2.24   321.0  1.92    -4
2016 342  1 51   -3.89   322.0  1.84    -4
2016 342  1 52   -4.70   322.3  1.83    -4
2016 342  1 53   -5.02   326.0  1.76    -4
2016 342  1 54   -4.88   326.0  1.76    -5
2016 342  1 55   -4.75   327.3  1.84    -5
2016 342  1 56   -3.48   327.0  1.85    -5
2016 342  1 57   -2.98   323.5  1.88    -5
2016 342  1 58   -2.91   321.0  1.94    -5
2016 342  1 59   -1.29   320.6  1.96    -5
2016 342  2  0    0.45   325.5  2.10    -5
2016 342  2  1    0.07   325.6  2.10    -5
2016 342  2  2    1.11   324.3  1.82    -5
2016 342  2  3    1.36   324.3  1.82    -5
2016 342  2  4    3.95   329.6  2.02    -5
2016 342  2  5    4.34   331.9  2.05    -5
2016 342  2  6    3.83   334.8  2.08    -5
2016 342  2  7    3.79 99999.9 99.99    -5
2016 342  2  8   -1.06   322.8  1.84    -4
2016 342  2  9   -0.24   330.1  2.05    -4
2016 342  2 10   -1.43   334.4  1.67    -5
2016 342  2 11   -1.29   338.2  1.45    -5
2016 342  2 12   -0.71 99999.9 99.99    -5
2016 342  2 13   -0.20 99999.9 99.99    -5
2016 342  2 14    0.01   331.7  1.98    -4
2016 342  2 15   -0.26   331.7  1.98    -4
2016 342  2 16    0.40   331.1  1.73    -5
2016 342  2 17    0.28   331.1  1.73    -5
2016 342  2 18    0.04   333.2  1.91    -5
2016 342  2 19   -0.09   336.2  2.04    -5
2016 342  2 20    0.37   339.2  2.05    -5
2016 342  2 21    0.03 99999.9 99.99    -5
2016 342  2 22   -0.26   342.4  2.06    -5
2016 342  2 23   -0.21   337.3  2.15    -5
2016 342  2 24   -0.08   340.3  2.21    -5
2016 342  2 25    0.32   342.4  2.13    -5
2016 342  2 26   -1.09   343.8  2.00    -5
2016 342  2 27    1.62   343.8  2.00    -6
2016 342  2 28    2.75 99999.9 99.99    -6
2016 342  2 29    2.44 99999.9 99.99    -6
2016 342  2 30    1.49   335.7  2.14    -6
2016 342  2 31    4.88   339.3  2.17    -5
2016 342  2 32    4.26   344.3  2.18    -5
2016 342  2 33    3.75   341.8  2.13    -5
2016 342  2 34    3.50   343.5  2.14    -5
2016 342  2 35    3.32   345.0  2.14    -5
2016 342  2 36    3.21   346.8  2.08    -5
2016 342  2 37    3.41   348.1  2.00    -5
2016 342  2 38    3.34   344.1  1.95    -5
2016 342  2 39    3.24   344.1  1.95    -6
2016 342  2 40    3.42   344.1  1.95    -6
2016 342  2 41    3.37 99999.9 99.99    -6
2016 342  2 42 9999.99 99999.9 99.99    -6
2016 342  2 43    3.21   346.5  2.18    -6
2016 342  2 44    3.13   344.9  2.01    -6
2016 342  2 45    3.92   344.2  1.95    -6
2016 342  2 46    1.36   340.0  2.06    -6
2016 342  2 47    1.84   338.9  2.10    -6
2016 342  2 48    1.87   337.3  2.17    -6
2016 342  2 49    1.81   335.9  2.22    -5
2016 342  2 50    2.94   337.1  2.29    -5
2016 342  2 51    4.45   338.7  2.41    -6
2016 342  2 52    4.39   338.8  2.26    -6
2016 342  2 53    4.40   338.8  2.25    -6
2016 342  2 54    2.71   338.8  2.25    -6
2016 342  2 55    3.96   341.0  2.44    -6
2016 342  2 56    4.13   339.2  2.34    -6
2016 342  2 57    4.25   336.2  2.19    -6
2016 342  2 58    1.00   332.1  1.99    -6
2016 342  2 59    0.81   332.1  1.99    -6
2016 342  3  0   -0.36   327.6  2.09    -6
2016 342  3  1   -0.36   327.6  2.09    -6
2016 342  3  2    0.46   338.0  1.99    -6
2016 342  3  3    0.27   338.2  1.99    -7
2016 342  3  4    0.15   338.7  1.96    -7
2016 342  3  5    0.21   338.3  1.95    -7
2016 342  3  6    0.15   337.4  1.94    -7
2016 342  3  7    0.11   337.4  1.94    -7
2016 342  3  8    0.24 99999.9 99.99    -8
2016 342  3  9    4.03   338.1  2.60    -8
2016 342  3 10    2.45   338.3  2.56    -8
2016 342  3 11    1.54   340.6  2.17    -8
2016 342  3 12    0.89   341.5  2.23    -7
2016 342  3 13    0.54   340.1  2.23    -7
2016 342  3 14   -0.64   338.7  2.23    -7
2016 342  3 15   -1.84   335.1  2.16    -7
2016 342  3 16   -2.44   335.1  2.16    -7
2016 342  3 17   -2.54   330.7  2.01    -7
2016 342  3 18   -2.16   330.7  1.96    -7
2016 342  3 19   -2.08   330.7  1.94    -7
2016 342  3 20   -2.02   331.0  1.97    -7
2016 342  3 21   -1.95   331.0  1.97    -7
2016 342  3 22   -1.75   331.8  1.98    -8
2016 342  3 23   -1.51   331.8  1.98    -8
2016 342  3 24   -1.57   334.5  2.05    -8
2016 342  3 25   -1.59   334.5  2.05    -8
2016 342  3 26   -1.89   334.5  2.05    -8
2016 342  3 27   -2.23   332.1  2.04    -8
2016 342  3 28   -2.60   332.1  2.04    -8
2016 342  3 29   -1.93 99999.9 99.99    -8
2016 342  3 30   -2.18   331.7  1.86    -8
2016 342  3 31   -2.13   331.7  1.86    -8
2016 342  3 32   -1.95   332.6  2.13    -8
2016 342  3 33   -1.97   332.6  2.13    -8
2016 342  3 34   -2.21 99999.9 99.99    -8
2016 342  3 35   -2.52   332.2  2.07    -8
2016 342  3 36   -2.65   332.2  2.07    -8
2016 342  3 37   -2.73   331.7  2.02    -8
2016 342  3 38   -2.78   331.7  2.02    -9
2016 342  3 39   -2.67   331.7  2.02    -9
2016 342  3 40   -2.67   331.9  2.05    -9
2016 342  3 41   -2.71   331.9  2.05    -9
2016 342  3 42   -2.57   331.9  2.05    -9
2016 342  3 43   -2.35   331.9  1.75    -9
2016 342  3 44   -2.88   332.4  1.88    -9
2016 342  3 45   -2.38   332.6  2.01    -9
2016 342  3 46   -1.96   330.3  2.01    -9
2016 342  3 47   -2.19   329.0  2.17    -9
2016 342  3 48   -1.60   329.0  2.09    -9
2016 342  3 49   -1.67   325.9  1.99   -10
2016 342  3 50   -2.47   329.8  2.03   -10
2016 342  3 51   -2.80   327.9  2.04   -10
2016 342  3 52   -2.11   327.2  1.92   -10
2016 342  3 53   -2.62   324.7  1.83   -10
2016 342  3 54   -1.66   327.0  2.38   -11
2016 342  3 55   -2.55   326.9  2.37   -11
2016 342  3 56   -1.81   323.5  1.92   -11
2016 342  3 57   -2.31   323.9  1.95   -12
2016 342  3 58   -2.46   326.3  2.16   -11
2016 342  3 59   -2.14   326.3  2.16   -11
2016 342  4  0   -1.43   325.2  1.79   -11
2016 342  4  1   -1.79   325.2  1.79   -11
2016 342  4  2   -2.73   325.2  1.79   -12
2016 342  4  3   -2.46 99999.9 99.99   -13
2016 342  4  4   -2.41   323.0  1.99   -12
2016 342  4  5   -2.81   323.9  1.93   -13
2016 342  4  6   -1.43   327.0  1.69   -13
2016 342  4  7   -0.97   321.3  1.83   -13
2016 342  4  8    0.43   321.6  1.82   -13
2016 342  4  9    0.32   323.1  1.76   -13
2016 342  4 10    0.30   322.7  1.75   -13
2016 342  4 11   -0.17   322.4  1.74   -13
2016 342  4 12   -1.16   322.4  1.74   -14
2016 342  4 13   -1.73   322.4  1.80   -14
2016 342  4 14   -1.41   323.0  1.78   -14
2016 342  4 15   -1.99   324.1  1.75   -14
2016 342  4 16   -1.60 99999.9 99.99   -14
2016 342  4 17   -1.73 99999.9 99.99   -14
2016 342  4 18   -1.80 99999.9 99.99   -14
2016 342  4 19   -1.68   321.6  1.81   -14
2016 342  4 20   -2.81   321.6  1.81   -14
2016 342  4 21   -3.43   321.6  1.81   -14
2016 342  4 22   -3.29   322.4  1.72   -14
2016 342  4 23   -3.30   322.4  1.72   -14
2016 342  4 24   -3.47   322.4  1.72   -14
2016 342  4 25   -3.45 99999.9 99.99   -14
2016 342  4 26   -3.47 99999.9 99.99   -14
2016 342  4 27   -3.47   320.4  1.79   -14
2016 342  4 28   -3.46   320.4  1.79   -14
2016 342  4 29   -3.42   321.6  1.81   -14
2016 342  4 30   -4.03   342.6  2.12   -14
2016 342  4 31   -3.44   334.9  1.98   -14
2016 342  4 32   -3.57   331.7  1.94   -15
2016 342  4 33   -4.50   329.5  1.92   -15
2016 342  4 34   -4.39   341.2  1.97   -15
2016 342  4 35   -4.41 99999.9 99.99   -15
2016 342  4 36   -2.39   335.1  1.77   -15
2016 342  4 37   -4.32   334.2  1.72   -15
2016 342  4 38   -4.09   332.1  1.69   -15
2016 342  4 39   -4.18   327.2  1.84   -15
2016 342  4 40   -4.21   327.2  1.84   -15
2016 342  4 41   -3.51   323.5  1.80   -15
2016 342  4 42   -3.64   325.1  1.82   -15
2016 342  4 43   -3.02   326.0  1.83   -15
2016 342  4 44   -2.98   324.6  1.80   -15
2016 342  4 45   -2.76   325.6  1.87   -15
2016 342  4 46   -2.92   322.5  1.71   -15
2016 342  4 47   -3.05   324.6  1.74   -15
2016 342  4 48   -2.44   320.5  1.75   -15
2016 342  4 49   -2.38   323.4  1.81   -14
2016 342  4 50   -3.70   323.2  1.88   -14
2016 342  4 51   -3.72   320.8  1.93   -15
2016 342  4 52   -3.32 99999.9 99.99   -15
2016 342  4 53   -3.06 99999.9 99.99   -15
2016 342  4 54   -3.06 99999.9 99.99   -14
2016 342  4 55   -3.14 99999.9 99.99   -15
2016 342  4 56   -3.39 99999.9 99.99   -15
2016 342  4 57   -4.04 99999.9 99.99   -15
2016 342  4 58   -3.89   330.2  1.85   -15
2016 342  4 59   -3.79   330.2  1.85   -15
2016 342  5  0   -3.97 99999.9 99.99   -15
2016 342  5  1   -3.28   331.0  1.91   -15
2016 342  5  2   -2.96   331.0  1.91   -15
2016 342  5  3   -3.85   331.0  1.91   -15
2016 342  5  4   -3.77 99999.9 99.99   -15
2016 342  5  5   -3.75 99999.9 99.99   -16
2016 342  5  6   -3.83   334.4  1.82   -15
2016 342  5  7   -3.74   334.4  1.82   -16
2016 342  5  8   -3.24 99999.9 99.99   -16
2016 342  5  9   -3.30   337.5  1.69   -16
2016 342  5 10   -3.75   337.5  1.69   -16
2016 342  5 11   -3.14   334.6  1.88   -16
2016 342  5 12   -3.01   333.8  1.94   -17
2016 342  5 13   -2.93 99999.9 99.99   -17
2016 342  5 14   -2.50 99999.9 99.99   -17
2016 342  5 15    1.27 99999.9 99.99   -17
2016 342  5 16    2.27 99999.9 99.99   -17
2016 342  5 17    2.27 99999.9 99.99   -17
2016 342  5 18   -0.36   344.6  1.76   -17
2016 342  5 19 9999.99   344.6  1.76   -17
2016 342  5 20   -1.58   344.6  1.76   -17
2016 342  5 21   -0.78 99999.9 99.99   -17
2016 342  5 22   -2.34   328.6  1.81   -17
2016 342  5 23   -2.04   328.6  1.81   -17
2016 342  5 24   -2.26   328.8  1.73   -17
2016 342  5 25   -3.41   328.3  1.73   -17
2016 342  5 26   -3.73   323.7  1.93   -17
2016 342  5 27   -3.45   323.7  1.93   -17
2016 342  5 28   -3.47 99999.9 99.99   -17
2016 342  5 29   -3.87 99999.9 99.99   -17
2016 342  5 30   -3.87   323.1  1.82   -17
2016 342  5 31   -3.92   324.0  1.80   -17
2016 342  5 32   -3.96   324.5  1.79   -17
2016 342  5 33   -3.72   323.8  1.73   -18
2016 342  5 34   -3.55   323.8  1.73   -18
2016 342  5 35   -3.95   324.9  1.80   -18
2016 342  5 36   -2.63   327.6  1.82   -18
2016 342  5 37   -2.59   339.8  1.90   -18
2016 342  5 38   -2.63   338.7  1.87   -18
2016 342  5 39   -2.63   338.3  1.88   -18
2016 342  5 40   -3.11   337.2  1.94   -18
2016 342  5 41   -3.03   339.7  2.04   -18
2016 342  5 42   -3.94   336.9  1.94   -17
2016 342  5 43   -4.17   337.8  1.91   -17
2016 342  5 44   -4.08   336.9  1.92   -17
2016 342  5 45   -4.29   335.5  1.93   -17
2016 342  5 46   -4.55   335.8  1.91   -17
2016 342  5 47   -4.73   336.7  1.97   -17
2016 342  5 48   -4.76   337.4  1.91   -17
2016 342  5 49   -4.81   337.5  1.89   -17
2016 342  5 50   -4.75   337.4  1.90   -17
2016 342  5 51   -4.88   338.9  1.95   -17
2016 342  5 52   -4.68   336.9  1.95   -17
2016 342  5 53   -4.69   338.0  1.85   -17
2016 342  5 54   -4.88   338.4  1.81   -17
2016 342  5 55   -5.46   337.1  1.79   -17
2016 342  5 56   -5.10   337.1  1.79   -17
2016 342  5 57   -4.88   337.2  1.90   -17
2016 342  5 58   -4.37   336.5  1.87   -17
2016 342  5 59   -5.12 99999.9 99.99   -17
2016 342  6  0   -4.67   337.0  2.15   -17
2016 342  6  1   -3.29   337.0  2.15   -18
2016 342  6  2   -2.94   333.9  1.88   -18
2016 342  6  3   -2.51   333.9  1.88   -18
2016 342  6  4   -3.68   337.5  2.03   -17
2016 342  6  5   -3.75   337.5  2.03   -17
2016 342  6  6   -3.75   336.3  1.95   -17
2016 342  6  7   -3.96   336.3  1.95   -17
2016 342  6  8   -3.95   336.3  1.95   -17
2016 342  6  9   -3.90   335.1  1.85   -17
2016 342  6 10   -3.99   335.1  1.85   -17
2016 342  6 11   -3.52   335.1  1.85   -17
2016 342  6 12   -3.71   332.8  1.99   -17
2016 342  6 13   -4.11   332.8  1.99   -17
2016 342  6 14   -4.29 99999.9 99.99   -17
2016 342  6 15   -3.91   329.7  2.02   -17
2016 342  6 16   -4.10   329.9  2.02   -17
2016 342  6 17   -4.20   333.1  1.91   -17
2016 342  6 18   -4.64   334.1  2.00   -17
2016 342  6 19   -4.51   334.1  2.01   -17
2016 342  6 20   -4.50   334.0  1.99   -17
2016 342  6 21   -4.76   331.0  1.79   -17
2016 342  6 22   -4.73   331.1  1.81   -17
2016 342  6 23   -4.74   331.5  1.90   -17
2016 342  6 24   -4.70   330.7  1.83   -17
2016 342  6 25   -5.21   332.2  1.86   -17
2016 342  6 26   -3.46   332.4  1.87   -17
2016 342  6 27   -4.19   329.0  1.95   -17
2016 342  6 28   -4.41   332.8  1.97   -17
2016 342  6 29   -4.70   335.4  1.90   -17
2016 342  6 30   -4.20   335.4  1.83   -18
2016 342  6 31   -4.27   333.9  1.79   -17
2016 342  6 32   -4.84   330.9  1.75   -18
2016 342  6 33   -4.92   331.8  1.83   -18
2016 342  6 34   -4.09   332.7  1.92   -18
2016 342  6 35   -4.06   332.7  1.99   -18
2016 342  6 36   -4.04   336.0  1.96   -18
2016 342  6 37   -4.26   337.1  1.95   -18
2016 342  6 38   -4.30   328.1  1.83   -18
2016 342  6 39   -3.97   328.1  1.83   -18
2016 342  6 40   -3.96   329.3  1.87   -18
2016 342  6 41   -4.49   330.1  1.90   -18
2016 342  6 42   -4.69   328.2  1.88   -18
2016 342  6 43   -4.92   328.3  1.87   -18
2016 342  6 44   -4.29   328.3  1.85   -18
2016 342  6 45   -4.28   326.3  1.70   -19
2016 342  6 46   -4.29   327.8  1.78   -18
2016 342  6 47   -5.15   326.8  1.70   -18
2016 342  6 48   -5.10   330.6  1.94   -18
2016 342  6 49   -5.59   330.1  1.91   -18
2016 342  6 50   -5.60   333.7  1.97   -18
2016 342  6 51   -5.49   333.7  1.97   -18
2016 342  6 52   -5.33   333.2  1.94   -18
2016 342  6 53   -5.38   333.2  1.94   -18
2016 342  6 54   -5.60   338.4  2.18   -18
2016 342  6 55   -5.88   338.4  2.18   -18
2016 342  6 56   -5.95   342.9  2.04   -18
2016 342  6 57   -5.97   340.0  2.05   -18
2016 342  6 58   -5.90   337.1  2.02   -18
2016 342  6 59   -5.94   335.1  2.07   -18
2016 342  7  0   -6.08   336.0  2.09   -17
2016 342  7  1   -6.02   337.1  2.07   -17
2016 342  7  2   -5.93   345.8  2.05   -17
2016 342  7  3   -5.49   349.6  2.05   -17
2016 342  7  4   -4.74   350.3  2.05   -17
2016 342  7  5   -5.94 99999.9 99.99   -18
2016 342  7  6   -5.83 99999.9 99.99   -18
2016 342  7  7   -5.50 99999.9 99.99   -18
2016 342  7  8   -4.50 99999.9 99.99   -18
2016 342  7  9   -3.70 99999.9 99.99   -18
2016 342  7 10 9999.99 99999.9 99.99   -18
2016 342  7 11   -4.10   321.8  1.93   -18
2016 342  7 12   -4.30   321.8  1.93   -18
2016 342  7 13   -4.44   321.8  1.93   -18
2016 342  7 14   -4.72   321.8  1.88   -18
2016 342  7 15   -4.91   321.8  1.88   -18
2016 342  7 16 9999.99 99999.9 99.99   -18
2016 342  7 17   -4.88 99999.9 99.99   -19
2016 342  7 18   -4.76 99999.9 99.99   -19
2016 342  7 19 9999.99 99999.9 99.99   -19
2016 342  7 20 9999.99 99999.9 99.99   -20
2016 342  7 21   -5.20 99999.9 99.99   -20
2016 342  7 22   -5.22   326.3  1.87   -20
2016 342  7 23   -5.32   326.2  2.01   -20
2016 342  7 24   -6.02   325.2  1.92   -19
2016 342  7 25   -6.06   335.6  2.00   -19
2016 342  7 26   -6.12   338.5  1.99   -19
2016 342  7 27   -5.97   338.2  2.01   -19
2016 342  7 28   -5.08   334.2  1.90   -19
2016 342  7 29   -4.83   327.5  1.75   -19
2016 342  7 30   -4.70   321.0  1.61   -19
2016 342  7 31   -4.51   321.1  1.56   -19
2016 342  7 32   -4.97   321.5  1.59   -19
2016 342  7 33   -4.91   323.5  1.74   -18
2016 342  7 34   -4.94   321.2  1.62   -18
2016 342  7 35   -4.80   320.2  1.56   -18
2016 342  7 36   -4.90   320.2  1.56   -18
2016 342  7 37   -4.77   318.1  1.56   -18
2016 342  7 38   -5.00   318.1  1.56   -18
2016 342  7 39   -5.04 99999.9 99.99   -18
2016 342  7 40   -5.16   322.3  1.60   -18
2016 342  7 41   -5.18   322.3  1.60   -18
2016 342  7 42   -5.13 99999.9 99.99   -18
2016 342  7 43   -4.98   324.0  1.68   -18
2016 342  7 44   -5.04   324.0  1.68   -18
2016 342  7 45   -5.16 99999.9 99.99   -19
2016 342  7 46   -5.16   324.0  1.61   -19
2016 342  7 47   -5.20   324.0  1.61   -18
2016 342  7 48   -5.27   324.0  1.61   -18
2016 342  7 49   -5.19 99999.9 99.99   -18
2016 342  7 50   -5.13   324.6  1.68   -18
2016 342  7 51   -5.16   324.6  1.68   -19
2016 342  7 52   -5.14 99999.9 99.99   -19
2016 342  7 53   -5.06 99999.9 99.99   -18
2016 342  7 54   -5.09   321.3  1.49   -19
2016 342  7 55   -5.07   321.3  1.49   -19
2016 342  7 56   -5.05 99999.9 99.99   -19
2016 342  7 57   -5.12   324.2  1.74   -19
2016 342  7 58   -5.09   324.2  1.74   -19
2016 342  7 59   -5.09   324.2  1.74   -19
2016 342  8  0   -5.05 99999.9 99.99   -19
2016 342  8  1   -4.97   324.0  1.72   -18
2016 342  8  2   -4.91   324.0  1.72   -18
2016 342  8  3   -5.06   324.0  1.72   -18
2016 342  8  4   -5.03   324.1  1.73   -18
2016 342  8  5   -5.03   324.1  1.73   -17
2016 342  8  6   -5.05   324.1  1.73   -17
2016 342  8  7   -5.04 99999.9 99.99   -17
2016 342  8  8   -5.02   319.8  1.54   -17
2016 342  8  9   -5.09   319.8  1.54   -17
2016 342  8 10   -5.24 99999.9 99.99   -17
2016 342  8 11   -5.24 99999.9 99.99   -17
2016 342  8 12   -5.20   325.0  1.64   -18
2016 342  8 13   -5.19   325.0  1.64   -17
2016 342  8 14   -4.96   325.0  1.64   -18
2016 342  8 15   -5.20 99999.9 99.99   -17
2016 342  8 16   -4.72   319.8  1.60   -17
2016 342  8 17   -5.02   319.8  1.60   -17
2016 342  8 18   -5.04   319.8  1.60   -17
2016 342  8 19   -5.03 99999.9 99.99   -16
2016 342  8 20   -5.03 99999.9 99.99   -16
2016 342  8 21   -4.94   323.0  1.65   -16
2016 342  8 22   -4.95   323.0  1.65   -16
2016 342  8 23   -4.90   323.0  1.65   -16
2016 342  8 24   -5.03 99999.9 99.99   -16
2016 342  8 25   -5.00   322.0  1.46   -15
2016 342  8 26   -4.99   322.0  1.46   -15
2016 342  8 27   -4.89   322.0  1.46   -15
2016 342  8 28   -4.98 99999.9 99.99   -15
2016 342  8 29   -5.13   321.3  1.52   -15
2016 342  8 30   -5.26   323.3  1.63   -14
2016 342  8 31   -5.28   327.4  1.87   -14
2016 342  8 32   -5.34   326.0  1.82   -14
2016 342  8 33   -5.34   330.0  1.88   -14
2016 342  8 34   -5.17   325.6  1.74   -13
2016 342  8 35   -5.33   327.1  1.79   -13
2016 342  8 36   -5.37   331.6  1.94   -13
2016 342  8 37   -5.30   332.4  1.92   -13
2016 342  8 38   -5.29   332.2  1.91   -13
2016 342  8 39   -5.33   330.8  2.01   -13
2016 342  8 40   -5.39   330.7  2.02   -13
2016 342  8 41   -5.39   330.3  1.89   -13
2016 342  8 42   -4.79   330.3  1.83   -13
2016 342  8 43   -4.95   329.1  1.85   -13
2016 342  8 44   -5.17   328.8  1.89   -14
2016 342  8 45   -5.05   329.2  1.81   -14
2016 342  8 46   -5.20   330.3  1.81   -14
2016 342  8 47   -5.26   334.7  1.97   -14
2016 342  8 48   -5.18   335.6  2.09   -14
2016 342  8 49   -5.41   333.4  1.92   -15
2016 342  8 50   -5.60   332.5  1.79   -15
2016 342  8 51   -5.42   333.2  1.84   -15
2016 342  8 52   -5.36   329.2  1.76   -15
2016 342  8 53   -5.12   331.4  2.38   -16
2016 342  8 54   -5.11   331.4  2.38   -16
2016 342  8 55   -5.60   327.6  1.77   -17
2016 342  8 56   -5.65   327.6  1.77   -17
2016 342  8 57   -5.45   332.1  2.01   -17
2016 342  8 58   -5.07   332.1  2.01   -17
2016 342  8 59   -4.97   333.7  2.06   -17
2016 342  9  0   -2.98   333.0  1.96   -18
2016 342  9  1   -3.21 99999.9 99.99   -18
2016 342  9  2   -3.03 99999.9 99.99   -18
2016 342  9  3   -3.29   326.7  2.12   -18
2016 342  9  4   -3.56   326.7  2.12   -18
2016 342  9  5   -3.55   326.6  2.08   -18
2016 342  9  6   -4.24   326.6  2.08   -18
2016 342  9  7   -4.14   327.9  2.22   -18
2016 342  9  8   -4.55   327.9  2.22   -18
2016 342  9  9   -4.86   327.9  2.22   -18
2016 342  9 10   -4.88 99999.9 99.99   -18
2016 342  9 11   -4.80   331.2  2.29   -18
2016 342  9 12   -4.80   331.2  2.29   -18
2016 342  9 13   -4.83 99999.9 99.99   -18
2016 342  9 14   -4.96 99999.9 99.99   -18
2016 342  9 15   -5.05   329.3  2.05   -18
