Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Flow pressure, nPa
 4 SYM/H, nT

YYYY DOY HR MN      1       2     3     4 
2016 355  4 40    0.27   357.2  1.68    -8
2016 355  4 41    0.23   357.2  1.68    -8
2016 355  4 42    0.21   355.5  1.64    -8
2016 355  4 43    0.19   355.3  1.64    -8
2016 355  4 44    0.24 99999.9 99.99    -8
2016 355  4 45    0.21   355.1  1.59    -8
2016 355  4 46    0.14   355.1  1.59    -8
2016 355  4 47    0.20   352.2  1.64    -7
2016 355  4 48    0.07   352.2  1.64    -8
2016 355  4 49   -0.03   352.2  1.64    -8
2016 355  4 50    0.00   348.9  1.71    -8
2016 355  4 51    0.14   348.9  1.71    -7
2016 355  4 52    0.12   349.1  1.75    -7
2016 355  4 53    0.23   349.1  1.75    -7
2016 355  4 54    0.11   349.1  1.75    -7
2016 355  4 55    0.10   350.2  1.69    -7
2016 355  4 56    0.02   350.2  1.69    -7
2016 355  4 57    0.12 99999.9 99.99    -7
2016 355  4 58    0.10   348.1  1.75    -7
2016 355  4 59    0.04   348.1  1.75    -7
2016 355  5  0   -0.00   349.4  1.78    -7
2016 355  5  1   -0.30   350.3  1.80    -7
2016 355  5  2   -0.52 99999.9 99.99    -7
2016 355  5  3   -0.37   350.2  1.64    -7
2016 355  5  4    0.05   352.1  1.64    -6
2016 355  5  5    0.23   357.2  1.65    -6
2016 355  5  6    0.06   359.7  1.74    -6
2016 355  5  7   -0.06   359.2  1.75    -6
2016 355  5  8   -0.06   357.5  1.80    -6
2016 355  5  9    0.06   357.5  1.80    -6
2016 355  5 10   -0.01   356.6  1.78    -6
2016 355  5 11    0.05   356.6  1.78    -6
2016 355  5 12   -0.02   356.1  1.85    -6
2016 355  5 13   -0.18   356.2  1.86    -6
2016 355  5 14   -0.03   357.9  1.86    -5
2016 355  5 15   -0.27   356.5  1.82    -5
2016 355  5 16    0.15   356.3  1.82    -5
2016 355  5 17   -0.14 99999.9 99.99    -5
2016 355  5 18   -0.18   358.8  1.96    -5
2016 355  5 19    0.53   358.3  1.95    -5
2016 355  5 20    0.27   353.2  1.83    -5
2016 355  5 21    0.54   353.7  1.74    -5
2016 355  5 22    0.75   353.8  1.74    -5
2016 355  5 23    0.66   352.3  1.80    -5
2016 355  5 24    0.31   352.3  1.80    -5
2016 355  5 25    0.24 99999.9 99.99    -6
2016 355  5 26   -0.29 99999.9 99.99    -6
2016 355  5 27   -0.36   349.1  1.70    -6
2016 355  5 28   -0.16   350.6  1.73    -6
2016 355  5 29 9999.99   350.5  1.74    -6
2016 355  5 30   -0.45 99999.9 99.99    -6
2016 355  5 31 9999.99 99999.9 99.99    -6
2016 355  5 32   -0.70 99999.9 99.99    -6
2016 355  5 33 9999.99 99999.9 99.99    -6
2016 355  5 34 9999.99 99999.9 99.99    -6
2016 355  5 35   -0.67 99999.9 99.99    -6
2016 355  5 36 9999.99 99999.9 99.99    -6
2016 355  5 37 9999.99   361.6  2.09    -5
2016 355  5 38   -1.17   359.7  2.02    -5
2016 355  5 39   -1.43   353.7  1.81    -5
2016 355  5 40   -1.40   352.3  1.76    -5
2016 355  5 41   -0.88   356.5  1.96    -4
2016 355  5 42   -0.46   363.6  2.13    -4
2016 355  5 43   -0.34   376.2  2.46    -4
2016 355  5 44   -0.37   374.0  2.14    -4
2016 355  5 45   -0.58   373.8  2.10    -3
2016 355  5 46   -0.39   363.6  2.22    -3
2016 355  5 47    0.25   355.4  2.36    -3
2016 355  5 48   -0.22   354.5  2.38    -3
2016 355  5 49   -0.57   354.5  2.07    -3
2016 355  5 50   -0.60   353.5  2.06    -3
2016 355  5 51   -0.39   351.2  2.02    -4
2016 355  5 52    0.40   339.4  1.96    -4
2016 355  5 53   -0.45   349.7  2.16    -4
2016 355  5 54   -0.37   354.1  2.13    -4
2016 355  5 55   -0.24   341.8  2.16    -4
2016 355  5 56   -0.41   345.3  2.24    -4
2016 355  5 57   -0.44   346.4  2.49    -5
2016 355  5 58   -0.46   342.6  2.58    -4
2016 355  5 59   -0.30   340.8  2.43    -5
2016 355  6  0   -0.21   340.8  2.32    -5
2016 355  6  1   -1.50   347.9  2.67    -5
2016 355  6  2   -0.82   347.9  2.67    -5
2016 355  6  3    0.27   347.8  2.88    -4
2016 355  6  4    0.72   350.8  2.87    -4
2016 355  6  5   -1.19   349.8  2.81    -4
2016 355  6  6   -0.99   349.6  3.08    -4
2016 355  6  7   -1.52   346.6  3.03    -4
2016 355  6  8   -1.19   338.7  2.70    -4
2016 355  6  9   -1.29   339.0  2.57    -3
2016 355  6 10   -1.82   338.5  2.52    -3
2016 355  6 11   -1.84   339.6  2.15    -3
2016 355  6 12   -1.87   339.7  2.15    -4
2016 355  6 13   -1.81   342.0  2.14    -5
2016 355  6 14   -1.52   340.8  2.02    -5
2016 355  6 15   -1.64   340.6  2.01    -6
2016 355  6 16   -1.74   342.0  2.12    -6
2016 355  6 17   -2.00   340.0  2.27    -6
2016 355  6 18   -2.18   339.7  2.29    -6
2016 355  6 19   -1.91   339.7  2.18    -7
2016 355  6 20   -2.02   339.7  2.18    -7
2016 355  6 21   -1.44   344.8  2.21    -7
2016 355  6 22   -1.29   344.8  2.21    -7
2016 355  6 23   -1.44   344.1  2.30    -6
2016 355  6 24   -1.54   344.1  2.30    -7
2016 355  6 25   -1.77   344.5  2.28    -6
2016 355  6 26   -1.88   345.2  2.25    -6
2016 355  6 27   -2.08   345.1  2.24    -6
2016 355  6 28   -2.15   343.7  2.23    -6
2016 355  6 29   -2.44   342.4  2.21    -7
2016 355  6 30   -1.81   341.5  2.07    -7
2016 355  6 31   -1.88   341.9  2.09    -7
2016 355  6 32   -1.74   342.8  2.04    -8
2016 355  6 33   -1.37   343.0  2.00    -8
2016 355  6 34   -1.42   345.1  1.97    -8
2016 355  6 35   -1.83   345.1  1.97    -8
2016 355  6 36   -2.24   345.4  1.95    -8
2016 355  6 37   -2.32   345.9  1.92    -8
2016 355  6 38   -2.37   345.9  1.92    -8
2016 355  6 39   -2.39   344.4  1.92    -8
2016 355  6 40   -2.29   344.8  1.94    -8
2016 355  6 41   -2.13   346.6  2.05    -8
2016 355  6 42   -2.10   346.5  2.09    -8
2016 355  6 43   -2.37   346.4  2.04    -8
2016 355  6 44   -2.77   346.0  1.74    -8
2016 355  6 45   -2.76   345.7  1.71    -8
2016 355  6 46   -2.92   345.6  1.83    -8
2016 355  6 47   -2.61   345.9  1.84    -9
2016 355  6 48   -2.05   348.4  1.92    -9
2016 355  6 49   -2.08   350.1  2.08    -8
2016 355  6 50   -2.17   352.3  2.30    -9
2016 355  6 51   -2.19   352.3  2.30    -9
2016 355  6 52   -2.22   354.3  2.19    -8
2016 355  6 53   -2.22   354.3  2.19    -9
2016 355  6 54   -2.12   353.8  2.30    -8
2016 355  6 55   -1.94   355.4  2.24    -8
2016 355  6 56   -2.04   358.4  2.20    -8
2016 355  6 57   -2.06   360.8  2.28    -8
2016 355  6 58   -2.12   360.0  2.16    -8
2016 355  6 59   -2.01   360.0  2.16    -8
2016 355  7  0   -1.86   359.8  2.16    -8
2016 355  7  1   -1.71   360.3  2.22    -8
2016 355  7  2   -1.75   360.4  2.18    -8
2016 355  7  3   -1.57   360.4  2.18    -8
2016 355  7  4   -1.40   360.5  2.17    -8
2016 355  7  5   -1.48   360.9  2.16    -8
2016 355  7  6   -1.44   358.9  2.25    -8
2016 355  7  7   -1.27   357.5  2.31    -8
2016 355  7  8   -1.27   358.0  2.36    -8
2016 355  7  9   -1.13   358.0  2.36    -8
2016 355  7 10   -1.14   356.2  2.35    -8
2016 355  7 11   -1.11   356.2  2.35    -8
2016 355  7 12   -0.96   356.3  2.24    -8
2016 355  7 13   -0.68   356.3  2.24    -8
2016 355  7 14   -1.38   356.3  2.28    -8
2016 355  7 15   -0.96   356.5  2.19    -8
2016 355  7 16   -1.17   356.2  2.21    -8
2016 355  7 17   -1.75   356.2  2.21    -8
2016 355  7 18   -1.86   354.3  1.98    -8
2016 355  7 19   -1.64   355.5  2.02    -8
2016 355  7 20   -1.69   357.1  2.06    -8
2016 355  7 21   -2.15   357.0  2.09    -8
2016 355  7 22   -1.90   357.0  2.09    -9
2016 355  7 23   -2.13   359.8  2.09    -9
2016 355  7 24   -2.43   359.8  2.09    -9
2016 355  7 25   -2.36   359.7  2.05    -9
2016 355  7 26   -2.43   359.7  2.05    -9
2016 355  7 27   -2.53   356.7  2.10    -9
2016 355  7 28   -2.69   356.7  2.10    -9
2016 355  7 29   -2.72   357.3  1.98    -9
2016 355  7 30   -2.73   357.3  1.98    -9
2016 355  7 31   -2.69   357.3  1.98   -10
2016 355  7 32   -2.67 99999.9 99.99   -10
2016 355  7 33   -2.75   354.8  2.13   -10
2016 355  7 34   -2.77   354.8  2.13   -10
2016 355  7 35   -2.84   355.3  2.30   -10
2016 355  7 36   -2.82   355.3  2.30   -10
2016 355  7 37   -2.70   355.3  2.30   -10
2016 355  7 38   -2.91   354.4  2.29   -10
2016 355  7 39   -3.15   354.4  2.29   -10
2016 355  7 40   -2.70   354.9  2.40   -10
2016 355  7 41   -3.70   354.9  2.40   -10
2016 355  7 42   -3.18   356.5  2.08   -10
2016 355  7 43   -3.18   356.6  2.09    -9
2016 355  7 44   -3.48   357.7  2.25    -9
2016 355  7 45   -3.67   357.7  2.25    -9
2016 355  7 46   -4.22 99999.9 99.99    -9
2016 355  7 47   -4.85 99999.9 99.99    -9
2016 355  7 48   -4.90 99999.9 99.99    -9
2016 355  7 49   -4.76   336.4  2.24    -9
2016 355  7 50   -4.55   336.9  2.19   -10
2016 355  7 51   -4.41   337.7  2.12   -10
2016 355  7 52   -4.26 99999.9 99.99   -10
2016 355  7 53   -4.64 99999.9 99.99   -10
2016 355  7 54   -4.35   330.8  1.89   -10
2016 355  7 55   -3.70   330.8  1.89   -10
2016 355  7 56   -3.08   334.0  2.15   -10
2016 355  7 57   -1.81   334.5  2.20   -10
2016 355  7 58   -1.92 99999.9 99.99   -10
2016 355  7 59   -2.49 99999.9 99.99   -10
2016 355  8  0   -2.61   344.0  2.41   -10
2016 355  8  1   -2.85   349.1  2.12   -10
2016 355  8  2   -3.03   352.4  1.91   -10
2016 355  8  3   -3.01   352.2  2.04   -10
2016 355  8  4   -2.92   352.2  2.04   -10
2016 355  8  5   -3.00   352.2  2.04   -10
2016 355  8  6   -2.92 99999.9 99.99   -10
2016 355  8  7   -2.97 99999.9 99.99   -10
2016 355  8  8   -3.07 99999.9 99.99   -10
2016 355  8  9   -3.03 99999.9 99.99   -10
2016 355  8 10   -3.09   353.4  2.02   -11
2016 355  8 11   -3.16   353.3  2.01   -11
2016 355  8 12   -3.22   351.8  1.89   -11
2016 355  8 13   -3.37   351.8  1.89   -11
2016 355  8 14   -3.36 99999.9 99.99   -11
2016 355  8 15   -3.36   350.7  1.94   -11
2016 355  8 16   -3.32   350.7  1.94   -12
2016 355  8 17   -3.14 99999.9 99.99   -12
2016 355  8 18   -3.16   355.3  1.99   -12
2016 355  8 19   -3.15   355.3  1.99   -11
2016 355  8 20   -3.45   356.4  1.90   -11
2016 355  8 21   -3.44   357.5  1.83   -12
2016 355  8 22   -3.37   355.7  1.81   -12
2016 355  8 23   -3.38   355.6  1.81   -12
2016 355  8 24   -3.56   355.6  1.81   -12
2016 355  8 25   -3.78   356.6  1.72   -12
2016 355  8 26   -3.85   356.6  1.72   -13
2016 355  8 27   -3.53   334.4  2.59   -13
2016 355  8 28   -2.74   345.7  2.24   -13
2016 355  8 29   -3.21   354.9  1.92   -13
2016 355  8 30   -2.91   355.5  2.13   -13
2016 355  8 31   -2.34   355.5  2.13   -13
2016 355  8 32   -2.04   348.9  2.38   -13
2016 355  8 33   -2.97   348.9  2.38   -12
2016 355  8 34   -2.00   346.4  2.32   -12
2016 355  8 35   -1.86   346.0  2.32   -12
2016 355  8 36   -1.84   340.1  2.33   -12
2016 355  8 37   -1.65   340.0  2.41   -12
2016 355  8 38   -1.62   340.2  2.42   -11
2016 355  8 39   -1.34 99999.9 99.99   -11
2016 355  8 40   -0.44   342.1  2.23   -11
2016 355  8 41    0.02   342.4  2.22   -11
2016 355  8 42    0.88   346.0  2.15   -12
2016 355  8 43    0.96   344.3  2.20   -12
2016 355  8 44    0.15   343.9  2.21   -12
2016 355  8 45   -1.07   343.9  2.21   -12
2016 355  8 46   -2.97   349.3  1.65   -12
2016 355  8 47   -3.64   349.3  1.65   -12
2016 355  8 48   -4.29   344.5  2.15   -12
2016 355  8 49   -4.67   346.3  2.14   -12
2016 355  8 50   -4.65   347.2  2.13   -11
2016 355  8 51   -4.36   348.0  2.01   -12
2016 355  8 52   -4.25   348.2  1.99   -12
2016 355  8 53   -3.96   347.5  2.03   -11
2016 355  8 54   -4.18   346.9  1.97   -11
2016 355  8 55   -4.16   346.9  1.97   -11
2016 355  8 56   -3.37   348.1  2.01   -11
2016 355  8 57   -3.37   348.1  2.01   -11
2016 355  8 58   -3.20   343.7  2.24   -11
2016 355  8 59   -2.71   343.7  2.24   -11
2016 355  9  0   -2.50   342.6  2.30   -11
2016 355  9  1   -2.44   342.6  2.30   -11
2016 355  9  2   -1.89   342.8  2.29   -11
2016 355  9  3   -2.07   342.6  2.27   -12
2016 355  9  4   -1.75   341.2  2.05   -11
2016 355  9  5   -1.49   341.2  2.05   -11
2016 355  9  6   -0.29   341.5  2.16   -11
2016 355  9  7   -2.53   341.6  2.19   -11
2016 355  9  8   -1.17   340.7  2.06   -11
2016 355  9  9   -0.99   340.7  2.06   -11
2016 355  9 10   -0.64 99999.9 99.99   -11
