Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Flow pressure, nPa
 4 SYM/H, nT

YYYY DOY HR MN      1       2     3     4 
2017  79  0 58    3.49   313.4  1.93    -2
2017  79  0 59    3.22   314.1  1.87    -2
2017  79  1  0    2.99   314.2  1.87    -3
2017  79  1  1    3.01   315.1  1.90    -2
2017  79  1  2    3.44   314.5  2.02    -2
2017  79  1  3    3.44   314.5  2.03    -2
2017  79  1  4    3.34   314.2  1.99    -2
2017  79  1  5    3.42   314.2  1.99    -2
2017  79  1  6    3.54   313.6  1.99    -3
2017  79  1  7    3.57   313.6  1.99    -3
2017  79  1  8    3.73   313.6  1.99    -2
2017  79  1  9    3.69   313.0  1.84    -2
2017  79  1 10    3.49   313.0  1.84    -2
2017  79  1 11    3.52   313.2  1.95    -2
2017  79  1 12    3.53   313.2  1.95    -2
2017  79  1 13    3.47   313.3  1.96    -2
2017  79  1 14    3.54   313.9  1.97    -2
2017  79  1 15    3.63   313.9  1.97    -2
2017  79  1 16    3.25   314.5  1.96    -3
2017  79  1 17    3.12   314.4  1.96    -2
2017  79  1 18    3.15   314.4  1.96    -3
2017  79  1 19    3.19   312.2  1.95    -3
2017  79  1 20    3.15   312.5  1.95    -2
2017  79  1 21    3.13   313.3  1.95    -3
2017  79  1 22    3.05   313.5  1.96    -2
2017  79  1 23    3.08   314.4  2.04    -2
2017  79  1 24    3.18   314.4  2.04    -2
2017  79  1 25    3.11 99999.9 99.99    -2
2017  79  1 26    3.27 99999.9 99.99    -2
2017  79  1 27    3.32   313.0  1.99    -2
2017  79  1 28    3.44   313.0  1.99    -2
2017  79  1 29    3.25   313.2  1.92    -2
2017  79  1 30    3.28   313.2  1.91    -2
2017  79  1 31    3.55   310.6  1.89    -2
2017  79  1 32    3.59   310.6  1.89    -2
2017  79  1 33    3.56   311.6  1.93    -2
2017  79  1 34    3.62   314.3  1.86    -2
2017  79  1 35    3.50   314.6  1.85    -2
2017  79  1 36    3.81   312.6  1.83    -2
2017  79  1 37    3.65   312.6  1.83    -2
2017  79  1 38    3.57   311.0  1.87    -2
2017  79  1 39    3.47   311.0  1.87    -2
2017  79  1 40    3.53   314.0  2.02    -3
2017  79  1 41    3.44   314.1  2.02    -2
2017  79  1 42    3.40 99999.9 99.99    -2
2017  79  1 43    3.48 99999.9 99.99    -2
2017  79  1 44    3.48   311.8  2.03    -2
2017  79  1 45    3.41   311.8  2.03    -2
2017  79  1 46    3.39 99999.9 99.99    -2
2017  79  1 47    3.34   311.6  2.07    -2
2017  79  1 48    3.23   311.6  2.07    -2
2017  79  1 49    3.21   313.8  2.08    -2
2017  79  1 50    3.40   314.2  2.05    -2
2017  79  1 51    3.45   313.3  2.00    -2
2017  79  1 52    3.47   310.8  1.98    -2
2017  79  1 53    3.47   310.1  1.97    -2
2017  79  1 54    3.40   309.9  1.96    -2
2017  79  1 55    3.38   309.6  1.94    -2
2017  79  1 56    3.35   309.6  1.94    -2
2017  79  1 57    3.47   309.6  1.87    -2
2017  79  1 58    3.79   310.6  1.83    -2
2017  79  1 59    3.21   312.1  1.88    -2
2017  79  2  0    3.47   317.2  2.07    -2
2017  79  2  1    3.49   317.1  2.00    -3
2017  79  2  2    3.27   316.8  2.00    -3
2017  79  2  3    2.88   314.6  1.92    -2
2017  79  2  4    2.90   314.6  1.92    -2
2017  79  2  5    3.26   314.4  1.94    -2
2017  79  2  6    3.28   314.3  1.93    -2
2017  79  2  7    3.12   314.2  1.92    -2
2017  79  2  8    3.31   314.2  1.95    -2
2017  79  2  9    3.51   314.2  1.95    -2
2017  79  2 10    3.21   313.8  1.83    -2
2017  79  2 11    2.69   314.2  1.92    -2
2017  79  2 12    2.73   314.5  2.00    -2
2017  79  2 13    2.78   314.6  1.93    -2
2017  79  2 14    2.84   314.6  1.93    -2
2017  79  2 15    2.88   313.7  2.06    -2
2017  79  2 16    2.91   313.8  2.05    -2
2017  79  2 17    3.47   314.5  1.96    -2
2017  79  2 18    3.54   313.9  1.90    -2
2017  79  2 19    3.63   313.3  1.83    -2
2017  79  2 20    3.55   313.3  1.83    -2
2017  79  2 21    3.56   314.4  2.00    -2
2017  79  2 22    3.68   314.4  2.00    -2
2017  79  2 23    3.61   313.3  1.98    -2
2017  79  2 24    2.72   312.6  1.96    -2
2017  79  2 25    2.25   312.3  1.96    -2
2017  79  2 26    2.27   311.6  1.96    -2
2017  79  2 27    2.65   312.1  1.94    -2
2017  79  2 28    2.85   312.7  1.92    -2
2017  79  2 29    3.26   312.8  1.86    -2
2017  79  2 30    2.95   312.5  1.91    -2
2017  79  2 31    2.97   311.7  2.02    -2
2017  79  2 32    3.04   311.1  1.99    -2
2017  79  2 33    3.10   311.1  1.99    -2
2017  79  2 34    3.05   311.1  1.94    -2
2017  79  2 35    3.07   311.1  1.94    -2
2017  79  2 36    3.04   311.1  1.94    -2
2017  79  2 37    2.95   311.1  1.94    -2
2017  79  2 38    3.15   310.7  1.96    -2
2017  79  2 39    3.40   312.5  1.95    -2
2017  79  2 40    3.23   312.6  1.94    -2
2017  79  2 41    2.68   312.2  1.92    -2
2017  79  2 42    3.12   311.6  1.91    -2
2017  79  2 43    2.86   310.7  1.89    -2
2017  79  2 44    3.41   309.8  1.87    -2
2017  79  2 45    3.49 99999.9 99.99    -2
2017  79  2 46    3.58 99999.9 99.99    -2
2017  79  2 47    3.65   311.7  1.82    -2
2017  79  2 48    3.60   311.7  1.82    -2
2017  79  2 49    3.66   312.1  1.82    -2
2017  79  2 50    3.50   312.1  1.82    -2
2017  79  2 51    3.50   312.3  1.85    -2
2017  79  2 52    3.63   312.8  1.91    -2
2017  79  2 53    3.61   313.2  1.97    -3
2017  79  2 54    3.53   313.0  2.00    -2
2017  79  2 55    3.47   313.5  2.02    -2
2017  79  2 56    3.37   313.5  2.05    -2
2017  79  2 57    3.29   313.5  2.05    -2
2017  79  2 58    3.64   313.5  2.04    -2
2017  79  2 59    3.57   313.3  2.03    -2
2017  79  3  0    3.67   312.7  1.97    -2
2017  79  3  1    3.64   313.0  1.90    -2
2017  79  3  2    3.65   313.1  1.89    -1
2017  79  3  3    3.74   314.0  1.92    -1
2017  79  3  4    3.86   313.6  1.91    -1
2017  79  3  5    3.89   312.7  1.89    -1
2017  79  3  6    3.83   313.7  1.89    -1
2017  79  3  7    3.84   313.9  1.89    -1
2017  79  3  8    3.93   313.1  1.88    -2
2017  79  3  9    3.94   313.1  1.88    -2
2017  79  3 10    3.98   313.5  1.90    -2
2017  79  3 11    3.94   313.5  1.90    -2
2017  79  3 12    3.90   312.7  1.94    -2
2017  79  3 13    3.86   313.3  1.94    -2
2017  79  3 14    3.91   314.2  1.92    -2
2017  79  3 15    3.88   314.6  1.92    -2
2017  79  3 16    3.83   314.1  1.92    -2
2017  79  3 17    4.04   313.6  1.93    -2
2017  79  3 18    4.17   313.1  1.84    -2
2017  79  3 19    4.12   313.1  1.84    -2
2017  79  3 20    4.08   313.0  1.88    -1
2017  79  3 21    3.81   313.5  1.99    -1
2017  79  3 22    3.94   313.5  2.00    -1
2017  79  3 23    3.95   310.9  1.93    -2
2017  79  3 24    3.92   310.9  1.93    -2
2017  79  3 25    3.94   310.6  1.99    -2
2017  79  3 26    3.84   312.0  1.93    -2
2017  79  3 27    3.87   312.5  1.90    -2
2017  79  3 28    3.72   311.6  2.13    -2
2017  79  3 29    3.68   312.8  2.00    -2
2017  79  3 30    3.73   313.2  1.97    -2
2017  79  3 31    3.69   313.2  1.98    -2
2017  79  3 32    3.66   314.2  2.00    -2
2017  79  3 33    3.87   313.4  2.05    -2
2017  79  3 34    3.88   313.2  2.06    -1
2017  79  3 35    3.91   313.2  1.97    -1
2017  79  3 36    3.83   313.2  1.98    -1
2017  79  3 37    2.45   313.1  1.99    -2
2017  79  3 38    2.53   313.1  2.00    -1
2017  79  3 39    2.81   312.9  1.97    -1
2017  79  3 40    3.11   312.7  1.95    -2
2017  79  3 41    3.20   313.2  1.95    -2
2017  79  3 42    3.11   313.2  1.95    -2
2017  79  3 43    3.23   313.2  1.90    -2
2017  79  3 44    3.33   313.1  1.85    -1
2017  79  3 45    3.34   312.7  1.88    -1
2017  79  3 46    3.46   311.4  1.97    -1
2017  79  3 47    3.52   311.9  1.92    -1
2017  79  3 48    3.41   312.0  1.90    -1
2017  79  3 49    3.24   311.8  1.96    -2
2017  79  3 50    3.34   311.9  1.97    -1
2017  79  3 51    3.36   312.0  1.97    -1
2017  79  3 52    3.46   312.2  1.93    -2
2017  79  3 53    3.13   312.2  1.92    -2
2017  79  3 54    2.60   312.3  1.92    -2
2017  79  3 55    2.94   312.7  1.91    -2
2017  79  3 56    3.12   312.7  1.92    -2
2017  79  3 57    3.10   312.6  1.93    -2
2017  79  3 58    2.67   313.1  1.91    -2
2017  79  3 59    2.65   313.0  1.89    -2
2017  79  4  0    2.83   313.0  1.87    -2
2017  79  4  1    2.91   312.3  1.86    -2
2017  79  4  2    2.75   312.3  1.86    -2
2017  79  4  3    2.92   311.4  1.91    -2
2017  79  4  4    3.05   312.1  1.91    -2
2017  79  4  5    3.06   313.0  1.91    -2
2017  79  4  6    3.27   314.2  1.92    -2
2017  79  4  7    3.30   314.2  1.91    -2
2017  79  4  8    3.39   314.2  1.89    -2
2017  79  4  9    3.44   314.0  1.92    -2
2017  79  4 10    3.45   314.0  1.93    -2
2017  79  4 11    3.43   313.0  1.91    -2
2017  79  4 12    3.26   313.4  1.93    -2
2017  79  4 13    3.39   314.9  1.98    -2
2017  79  4 14    3.25   313.4  1.91    -2
2017  79  4 15    3.17   313.4  1.91    -2
2017  79  4 16    3.08   313.6  1.94    -2
2017  79  4 17    3.12   313.6  1.94    -2
2017  79  4 18    3.27   312.8  1.91    -2
2017  79  4 19    3.22   312.8  1.91    -2
2017  79  4 20    3.36   312.9  1.89    -2
2017  79  4 21    3.32   312.9  1.81    -2
2017  79  4 22    3.07   312.9  1.81    -2
2017  79  4 23    3.27   312.9  1.92    -2
2017  79  4 24    2.96   311.4  1.81    -2
2017  79  4 25    3.04   310.5  1.75    -1
2017  79  4 26    3.15   311.9  1.85    -1
2017  79  4 27    2.96   311.7  1.85    -2
2017  79  4 28    2.99   311.1  1.85    -2
2017  79  4 29    2.77   311.9  1.84    -2
2017  79  4 30    2.84   311.0  1.82    -2
2017  79  4 31    1.89   312.2  1.84    -2
2017  79  4 32    1.61   311.9  1.86    -2
2017  79  4 33 9999.99   312.3  1.84    -2
2017  79  4 34 9999.99 99999.9 99.99    -2
2017  79  4 35 9999.99 99999.9 99.99    -2
2017  79  4 36    1.24   312.2  1.95    -2
2017  79  4 37    0.96   312.3  1.95    -2
2017  79  4 38    0.71   313.5  2.01    -2
2017  79  4 39    1.82   313.5  2.01    -2
2017  79  4 40    2.02   314.4  1.98    -2
2017  79  4 41    2.06   314.4  1.98    -2
2017  79  4 42    2.21   313.9  1.83    -2
2017  79  4 43    2.24   313.9  1.83    -1
2017  79  4 44    2.53   314.0  1.84    -1
2017  79  4 45    2.74   314.3  1.87    -1
2017  79  4 46    2.76   314.4  1.87    -1
2017  79  4 47    2.79   314.5  1.87    -1
2017  79  4 48    2.88   314.6  1.90    -1
2017  79  4 49    2.86   314.6  1.91    -1
2017  79  4 50    2.70   313.8  1.87    -1
2017  79  4 51    1.94   313.8  1.87    -2
2017  79  4 52    1.55   313.0  1.88    -2
2017  79  4 53    1.41   312.5  1.89    -1
2017  79  4 54    1.76   311.3  1.94    -1
2017  79  4 55    1.58   311.7  1.92    -1
2017  79  4 56    1.14   312.7  1.99    -1
2017  79  4 57   -0.47   312.1  1.93    -1
2017  79  4 58   -0.54   311.9  1.90    -1
2017  79  4 59   -0.79   312.9  1.83    -1
2017  79  5  0   -1.39   311.5  1.85    -1
2017  79  5  1   -1.57   310.6  1.84    -1
2017  79  5  2   -1.68   311.2  1.85    -1
2017  79  5  3   -1.45   310.2  1.83    -1
2017  79  5  4   -1.15   309.4  1.89    -1
2017  79  5  5   -1.85   309.0  1.92    -1
2017  79  5  6   -2.35   312.8  1.78    -1
2017  79  5  7   -2.23   312.8  1.78    -1
2017  79  5  8   -2.57   311.8  1.85    -1
2017  79  5  9   -2.56   311.8  1.85    -1
2017  79  5 10   -2.68   312.9  1.78    -1
2017  79  5 11   -2.49   312.9  1.77    -1
2017  79  5 12   -2.42   313.0  1.77    -1
2017  79  5 13   -2.38   313.2  1.76    -1
2017  79  5 14   -2.38   313.2  1.76    -1
2017  79  5 15   -2.47   313.2  1.75    -1
2017  79  5 16   -2.52   313.2  1.75    -1
2017  79  5 17   -2.52   313.0  1.77    -1
2017  79  5 18   -2.38   313.0  1.77    -1
2017  79  5 19   -2.46   313.0  1.77    -1
2017  79  5 20   -2.37   313.0  1.77    -1
2017  79  5 21   -2.34   313.0  1.77    -1
2017  79  5 22   -2.27   313.0  1.77    -1
2017  79  5 23   -1.79   312.5  1.70     0
2017  79  5 24   -1.98   312.5  1.71     0
2017  79  5 25   -2.15   312.7  1.79     0
2017  79  5 26   -2.23   312.7  1.79     0
2017  79  5 27   -2.31   311.5  1.80     0
2017  79  5 28   -2.43   311.5  1.80     0
2017  79  5 29   -2.53   311.1  1.78     0
2017  79  5 30   -1.52   310.1  1.75     0
2017  79  5 31   -2.15   310.0  1.76     0
2017  79  5 32   -2.14   310.2  1.78     0
2017  79  5 33   -2.25   311.1  1.76     0
2017  79  5 34   -2.27   310.2  1.79     0
2017  79  5 35   -2.39   310.3  1.79     0
2017  79  5 36   -2.61   311.2  1.72     0
2017  79  5 37   -2.70   310.5  1.78     0
2017  79  5 38   -2.65   310.3  1.78     0
2017  79  5 39   -2.69   310.7  1.78     0
2017  79  5 40   -2.64   311.0  1.78     0
2017  79  5 41   -2.73   310.9  1.77     0
2017  79  5 42   -2.78   311.2  1.77     0
2017  79  5 43   -2.87   311.1  1.77     0
2017  79  5 44   -2.88   310.8  1.77     0
2017  79  5 45   -2.92   310.3  1.80     0
2017  79  5 46   -3.07   310.9  1.80     0
2017  79  5 47   -3.17   311.9  1.79     0
2017  79  5 48   -3.28   311.9  1.83     0
2017  79  5 49   -2.97   311.9  1.83     0
2017  79  5 50   -3.03   311.1  1.84     0
2017  79  5 51   -3.02   311.0  1.83     0
2017  79  5 52   -2.83   310.9  1.82     0
2017  79  5 53   -2.83   311.2  1.79     0
2017  79  5 54   -2.43   311.2  1.80     0
2017  79  5 55   -2.62   311.3  1.90     0
2017  79  5 56   -3.08   310.5  1.86     0
2017  79  5 57   -3.09   310.5  1.86     0
2017  79  5 58   -3.12   311.3  1.86     0
2017  79  5 59   -2.90   311.7  1.89     0
2017  79  6  0   -2.73   312.0  1.91     0
2017  79  6  1   -2.83   310.9  1.89    -1
2017  79  6  2   -2.97   311.1  1.88     0
2017  79  6  3   -2.96   312.2  1.78     0
2017  79  6  4   -2.60   312.6  1.77     0
2017  79  6  5   -2.50   312.7  1.77    -1
2017  79  6  6   -2.57   311.7  1.83    -1
2017  79  6  7   -2.74   311.7  1.83     0
2017  79  6  8   -2.82   312.7  1.85    -1
2017  79  6  9   -2.81   312.7  1.85    -1
2017  79  6 10   -2.81 99999.9 99.99    -1
2017  79  6 11   -2.76   311.4  1.87    -1
2017  79  6 12   -2.74   311.4  1.87    -1
2017  79  6 13   -2.86   311.4  1.87    -1
2017  79  6 14   -2.72   312.5  1.80    -1
2017  79  6 15   -2.55   312.4  1.81    -1
2017  79  6 16   -2.55   312.1  1.81    -1
2017  79  6 17   -2.36   312.0  1.81    -1
2017  79  6 18   -2.11   312.3  1.78    -1
2017  79  6 19   -2.07   311.7  1.83    -1
2017  79  6 20   -2.16   311.8  1.83    -1
2017  79  6 21   -2.30   312.5  1.78    -1
2017  79  6 22   -2.40   312.8  1.79    -1
2017  79  6 23   -2.26   312.8  1.79    -1
2017  79  6 24   -2.25   312.7  1.80    -1
2017  79  6 25   -2.23   313.0  1.82    -2
2017  79  6 26   -2.32   312.7  1.81    -1
2017  79  6 27   -2.31   312.6  1.81    -1
2017  79  6 28   -2.12   312.5  1.80    -1
2017  79  6 29   -2.21   311.6  1.80    -1
2017  79  6 30   -2.29   311.9  1.80    -1
2017  79  6 31   -2.26   312.7  1.80    -2
2017  79  6 32   -2.22   312.4  1.83    -2
2017  79  6 33   -2.19   312.3  1.82    -1
2017  79  6 34   -2.05   312.3  1.82     0
2017  79  6 35   -2.09   312.7  1.84    -1
2017  79  6 36   -2.19   312.5  1.82    -1
2017  79  6 37   -2.15   312.4  1.80     0
2017  79  6 38   -1.99   312.3  1.80    -1
2017  79  6 39   -1.83   312.3  1.80    -1
2017  79  6 40   -1.91   312.5  1.81     1
2017  79  6 41   -1.89   312.5  1.81    -1
2017  79  6 42   -1.92   312.8  1.84    -2
2017  79  6 43   -1.90   313.5  1.82     0
2017  79  6 44   -1.90   313.9  1.81    -1
2017  79  6 45   -1.85   313.9  1.82    -1
2017  79  6 46   -1.84   313.9  1.82     0
2017  79  6 47   -1.78   312.5  1.82    -1
2017  79  6 48   -1.78   312.5  1.82    -1
2017  79  6 49   -2.24   312.3  1.82     0
2017  79  6 50   -1.96   312.3  1.82    -1
2017  79  6 51   -1.85   311.8  1.83    -1
2017  79  6 52   -1.35   311.8  1.83     0
2017  79  6 53   -1.43   311.4  1.75    -1
2017  79  6 54   -1.77   311.4  1.75    -1
2017  79  6 55   -2.09   311.4  1.78    -1
2017  79  6 56   -2.09   311.4  1.78    -1
2017  79  6 57   -1.86   311.1  1.83    -1
2017  79  6 58   -1.91   311.1  1.83    -1
2017  79  6 59   -2.04   311.8  1.83    -1
2017  79  7  0   -1.99   311.8  1.83    -1
2017  79  7  1   -1.91   311.5  1.89    -1
2017  79  7  2   -2.02   311.5  1.89    -1
2017  79  7  3   -2.25   311.5  1.82    -1
2017  79  7  4   -2.17   311.5  1.82    -1
2017  79  7  5   -2.18   311.1  1.85    -1
2017  79  7  6   -2.20   311.1  1.85    -1
2017  79  7  7   -1.73   310.7  1.84    -1
2017  79  7  8   -1.08   310.5  1.84    -1
2017  79  7  9   -1.03   310.3  1.84    -2
2017  79  7 10   -1.18   310.6  1.89    -1
2017  79  7 11   -1.03   310.6  1.89    -2
2017  79  7 12   -1.31   310.4  1.89    -1
2017  79  7 13   -0.39   310.9  1.87    -1
2017  79  7 14    0.13   310.9  1.87    -1
2017  79  7 15   -0.13   310.2  1.91    -1
2017  79  7 16   -0.04   311.9  1.93    -1
2017  79  7 17   -0.51   312.5  1.94    -1
2017  79  7 18   -0.80   310.2  1.88    -1
2017  79  7 19   -1.22   309.9  1.89    -1
2017  79  7 20   -1.52   309.8  1.90    -1
2017  79  7 21   -1.76   310.7  1.93    -1
2017  79  7 22   -1.35   310.7  1.93    -1
2017  79  7 23   -3.01   310.4  1.98     0
2017  79  7 24   -3.19   311.0  2.04    -1
2017  79  7 25   -2.97   311.2  2.06    -1
2017  79  7 26   -2.77 99999.9 99.99    -1
2017  79  7 27   -2.66   309.9  1.88    -1
2017  79  7 28   -2.78   309.9  1.88     0
2017  79  7 29   -2.99   309.0  1.91    -1
2017  79  7 30   -2.89   309.0  1.91    -1
2017  79  7 31   -2.89   309.1  1.74    -1
2017  79  7 32   -2.92   309.1  1.74    -1
2017  79  7 33   -2.84   309.0  1.84    -1
2017  79  7 34   -2.71   309.0  1.84    -1
2017  79  7 35   -2.80   309.6  1.95    -1
2017  79  7 36   -3.09   309.9  1.94    -2
2017  79  7 37   -2.94   310.9  1.94    -1
2017  79  7 38   -2.17   311.8  1.98    -1
2017  79  7 39   -1.61   309.6  1.98    -1
2017  79  7 40   -1.70   309.2  1.98    -2
2017  79  7 41   -1.71   309.2  1.98    -1
2017  79  7 42   -1.87   310.0  1.99    -1
2017  79  7 43   -1.75   309.5  1.90    -1
2017  79  7 44   -2.13   309.2  1.89    -1
2017  79  7 45   -0.63   309.3  1.88    -1
2017  79  7 46   -1.48   309.4  1.82    -1
2017  79  7 47   -1.96   309.3  1.81    -1
2017  79  7 48   -1.35   309.8  1.83    -1
2017  79  7 49   -1.54   310.1  1.85    -1
2017  79  7 50   -1.48   310.3  1.86    -2
2017  79  7 51   -1.11   310.3  1.86    -1
2017  79  7 52   -1.28   310.3  1.84    -1
2017  79  7 53   -1.49   310.3  1.84    -2
2017  79  7 54   -1.45   310.4  1.87    -2
2017  79  7 55   -1.03   310.7  1.91    -2
2017  79  7 56   -1.37   310.8  1.93    -2
2017  79  7 57   -1.28   310.9  1.89    -2
2017  79  7 58   -1.11   310.9  1.89    -2
2017  79  7 59   -1.22   310.9  1.91    -2
2017  79  8  0   -1.11   310.9  1.88    -2
2017  79  8  1   -1.08   310.9  1.87    -3
2017  79  8  2   -1.02   310.8  1.90    -2
2017  79  8  3   -0.31   310.8  1.90    -3
2017  79  8  4    0.01   310.5  1.95    -3
2017  79  8  5    0.12   310.5  1.93    -3
2017  79  8  6   -0.11   310.4  1.91    -3
2017  79  8  7   -0.39   310.2  1.94    -3
2017  79  8  8   -0.64   310.2  1.94    -3
2017  79  8  9   -0.50   309.7  1.91    -3
2017  79  8 10   -0.53   309.4  1.89    -3
2017  79  8 11   -0.56   309.5  1.89    -4
2017  79  8 12   -0.64   309.8  1.88    -4
2017  79  8 13   -0.32   309.2  1.92    -4
2017  79  8 14   -0.59   309.0  1.93    -4
2017  79  8 15   -0.89   309.5  1.89    -4
2017  79  8 16   -0.93   309.6  1.90    -4
2017  79  8 17   -1.04   309.6  1.90    -4
2017  79  8 18   -0.98   309.7  1.87    -4
2017  79  8 19   -1.30   309.4  1.91    -4
2017  79  8 20   -1.38   309.4  1.91    -4
2017  79  8 21   -1.56   309.5  1.87    -4
2017  79  8 22   -1.21   310.1  1.88    -4
2017  79  8 23   -1.37   310.0  1.86    -4
2017  79  8 24   -1.54   309.6  1.81    -4
2017  79  8 25   -2.16   309.6  1.86    -4
2017  79  8 26   -2.50   309.4  1.88    -4
2017  79  8 27   -2.39   308.2  1.90    -4
2017  79  8 28   -2.13   308.2  1.90    -4
2017  79  8 29   -1.87   308.5  2.12    -4
2017  79  8 30   -2.11   308.5  2.12    -4
2017  79  8 31   -2.35   309.0  1.85    -5
2017  79  8 32   -2.06   309.5  1.86    -4
2017  79  8 33   -1.73   310.0  1.86    -4
2017  79  8 34   -2.02   309.7  1.88    -4
2017  79  8 35   -1.85   308.0  1.91    -4
2017  79  8 36   -1.78   307.6  1.95    -4
2017  79  8 37   -1.42   309.3  1.89    -4
2017  79  8 38   -1.49   310.4  1.86    -4
2017  79  8 39   -0.73   310.4  1.98    -4
2017  79  8 40   -0.48   312.1  2.05    -4
2017  79  8 41   -0.51   312.2  2.00    -4
2017  79  8 42   -0.72   309.1  1.91    -4
2017  79  8 43   -0.86   308.8  1.92    -4
2017  79  8 44   -0.89   308.8  1.92    -4
2017  79  8 45   -0.82   308.4  1.88    -4
2017  79  8 46   -0.52   308.4  1.88    -4
2017  79  8 47   -0.56 99999.9 99.99    -4
2017  79  8 48   -0.45 99999.9 99.99    -4
2017  79  8 49   -0.41 99999.9 99.99    -4
2017  79  8 50   -0.33 99999.9 99.99    -3
2017  79  8 51 9999.99 99999.9 99.99    -4
2017  79  8 52 9999.99 99999.9 99.99    -4
2017  79  8 53    0.21 99999.9 99.99    -4
2017  79  8 54    0.05   307.8  1.86    -4
2017  79  8 55   -0.21   307.2  1.87    -4
2017  79  8 56   -0.23   306.8  1.88    -4
2017  79  8 57    0.35 99999.9 99.99    -4
2017  79  8 58    0.70   309.4  1.99    -4
2017  79  8 59    0.51   309.4  1.99    -5
2017  79  9  0    1.14 99999.9 99.99    -5
2017  79  9  1    1.60   307.2  1.93    -5
2017  79  9  2    2.29   307.2  1.93    -4
2017  79  9  3    2.37   307.6  1.93    -4
2017  79  9  4    2.35   307.6  1.92    -4
2017  79  9  5    2.55   307.1  1.91    -4
2017  79  9  6    2.88   307.1  1.91    -4
2017  79  9  7    2.94   306.8  1.93    -4
2017  79  9  8    2.35   306.8  1.93    -4
2017  79  9  9    2.60   306.8  1.93    -4
2017  79  9 10    2.24   307.6  1.86    -4
2017  79  9 11    2.25   307.9  1.92    -4
2017  79  9 12    1.16   307.8  1.93    -4
2017  79  9 13    1.57   307.9  1.93    -5
2017  79  9 14    1.27   310.5  2.00    -5
2017  79  9 15   -1.35   310.7  1.97    -6
2017  79  9 16   -1.23   309.8  2.06    -6
2017  79  9 17   -1.38 99999.9 99.99    -6
2017  79  9 18   -1.50 99999.9 99.99    -6
2017  79  9 19   -1.58   305.3  1.96    -6
2017  79  9 20   -1.62   306.2  1.99    -6
2017  79  9 21   -1.90   306.6  2.00    -6
2017  79  9 22   -2.01   309.0  1.83    -6
2017  79  9 23   -2.14   309.2  1.85    -6
2017  79  9 24   -1.65   310.1  1.83    -5
2017  79  9 25   -2.14   310.7  1.80    -6
2017  79  9 26   -1.64   309.7  1.87    -6
